customer_id,recency,frequency,monetary,avg_order_value,tenure_days
15100,2,6,2018.6999999999998,134.57999999999998,334
15101,151,4,1160.41,23.2082,74
15102,166,2,554.67,20.543333333333333,16
15105,66,2,795.98,15.9196,196
15107,8,4,620.85,20.02741935483871,79
15109,215,2,498.15000000000003,24.907500000000002,156
15110,39,2,509.75,28.319444444444443,81
15111,8,3,1163.39,17.36402985074627,219
15112,247,1,209.4,29.914285714285715,1
15114,19,2,639.56,18.810588235294116,37
15115,368,1,191.74,13.695714285714287,1
15117,84,3,934.19,17.96519230769231,186
15122,58,8,2853.4900000000002,19.679241379310348,196
15123,57,3,2456.86,31.90727272727273,212
15124,112,2,266.63,16.664375,175
15125,115,9,5496.39,48.640619469026554,138
15126,172,2,449.49,17.9796,150
15127,155,1,304.97,25.41416666666667,1
15128,66,1,312.68,14.88952380952381,1
15129,21,12,3412.78,27.746178861788618,224
15131,30,1,80.28,11.468571428571428,1
15133,18,2,824.48,41.224000000000004,138
15134,17,2,208.3,17.358333333333334,41
15135,192,1,166.63,15.148181818181818,1
15137,156,2,823.4,24.21764705882353,159
15138,29,1,502.52,16.210322580645162,1
15140,78,1,889.44,27.795,1
15141,93,7,1388.47,17.355875,163
15142,46,5,2121.18,18.28603448275862,90
15143,68,1,304.18,17.89294117647059,1
15144,15,12,5579.87,42.271742424242426,347
15149,212,4,1033.81,22.47413043478261,73
15150,92,3,3686.61,15.890560344827588,87
15151,59,2,2085.61,36.58964912280702,86
15152,337,1,518.14,17.86689655172414,1
15154,114,2,1089.44,10.680784313725491,1
15155,19,1,383.96999999999997,15.99875,1
15157,205,2,718.04,26.594074074074072,159
15158,37,1,204.62,51.155,1
15159,31,4,3475.7200000000003,34.757200000000005,36
15160,10,3,431.11,22.69,47
15161,24,1,119.92,3.633939393939394,1
15162,367,1,312.9,26.075,1
15164,25,6,1203.53,4.794940239043824,301
15165,9,1,487.75,18.064814814814813,1
15166,103,1,167.16,13.93,1
15167,43,4,1468.82,5.542716981132076,266
15169,18,2,569.22,9.647796610169491,344
15170,42,1,81.15,20.2875,1
15173,16,7,1494.6,17.37906976744186,236
15174,46,1,345.71,15.03086956521739,1
15176,303,1,988.0400000000001,19.000769230769233,1
15177,61,1,948.9300000000001,36.49730769230769,1
15179,28,8,5284.97,23.913891402714935,344
15180,3,3,816.9300000000001,15.710192307692308,221
15181,56,2,510.72,127.68,310
15182,21,9,2376.102,24.7510625,270
15183,183,3,639.93,16.840263157894736,36
15184,23,2,283.19,12.872272727272728,336
15186,110,3,991.7900000000001,30.054242424242428,222
15188,361,1,310.43,13.496956521739131,1
15189,17,5,1298.99,44.79275862068965,128
15190,70,1,834.4399999999999,20.860999999999997,1
15191,99,3,588.05,16.80142857142857,225
15192,1,3,937.07,17.037636363636363,314
15194,4,14,4811.16,26.434945054945054,368
15196,68,2,313.7,7.469047619047619,293
15197,30,3,797.9,29.55185185185185,333
15198,44,3,377.71,17.986190476190476,281
15199,10,6,1853.7,48.78157894736842,201
15200,130,1,549.0500000000001,18.30166666666667,1
15201,75,2,606.4100000000001,19.56161290322581,171
15202,56,3,6001.49,2000.4966666666667,1
15203,26,9,2572.38,12.797910447761195,340
15207,52,3,683.92,28.496666666666666,130
15208,59,1,100.4,16.733333333333334,1
15209,366,1,178.98000000000002,13.76769230769231,1
15210,14,2,845.01,17.978936170212766,196
15211,1,1,383.07,16.655217391304348,1
15212,12,1,106.47999999999999,21.296,1
15215,29,4,1687.49,21.63448717948718,218
15216,254,1,389.49,17.704090909090908,1
15217,199,1,426.24,15.222857142857142,1
15218,25,11,5711.9400000000005,24.834521739130437,293
15219,284,1,379.7,22.33529411764706,1
15221,2,4,2062.2,71.1103448275862,271
15222,108,10,2965.91,22.300075187969924,250
15223,245,3,662.2,47.300000000000004,125
15224,148,3,549.28,26.156190476190474,180
15227,32,4,1269.0900000000001,20.4691935483871,237
15228,64,2,2193.56,20.12440366972477,71
15229,222,1,160.5,17.833333333333332,1
15231,257,1,250.26000000000002,17.875714285714288,1
15233,37,1,59.400000000000006,59.400000000000006,1
15235,5,6,690.3000000000001,15.688636363636364,19
15240,10,7,2753.41,18.858972602739726,359
15241,66,3,1293.72,17.482702702702703,223
15242,58,1,302.04,75.51,1
15243,71,1,610.6,15.656410256410258,1
15244,302,1,280.51,20.03642857142857,1
15245,38,5,2095.0,35.50847457627118,192
15246,191,1,266.25,14.791666666666666,1
15247,113,2,620.06,56.36909090909091,59
15248,47,3,1893.93,17.867264150943395,122
15249,66,5,2577.54,16.9575,193
15250,276,1,60.0,20.0,1
15251,50,10,9839.55,82.68529411764705,265
15252,57,3,1362.63,18.41391891891892,190
15253,39,3,1136.89,18.045873015873017,183
15254,182,2,787.99,16.08142857142857,14
15255,32,8,2815.17,19.965744680851063,340
15256,197,1,71.95,17.9875,1
15257,50,1,368.75,73.75,1
15259,148,4,1182.3799999999999,20.74350877192982,169
15260,8,20,7377.46,22.982741433021808,361
15261,17,3,1253.18,17.166849315068493,52
15262,16,2,239.87,14.991875,107
15264,166,1,454.66,14.208125,1
15265,240,2,1839.52,16.57225225225225,133
15266,15,4,732.91,18.792564102564103,322
15268,114,3,961.9000000000001,43.722727272727276,126
15269,16,2,816.5600000000001,24.744242424242426,10
15270,36,14,6145.37,48.38874015748031,321
15271,1,10,2146.95,6.50590909090909,125
15272,86,4,1309.01,5.87,213
15273,235,1,228.96,228.96,1
15276,30,3,491.17,3.8075193798449614,40
15277,61,1,220.44,15.745714285714286,1
15278,197,4,496.16,17.10896551724138,103
15279,16,4,1290.03,17.2004,295
15280,124,2,284.4,6.463636363636363,82
15281,14,7,6211.42,16.217806788511748,49
15282,206,1,348.59,12.91074074074074,1
15283,26,3,148.32999999999998,16.481111111111108,127
15284,136,1,24.75,24.75,1
15285,43,1,94.92,15.82,1
15287,15,3,369.34000000000003,23.083750000000002,357
15288,1,6,1574.51,17.302307692307693,299
15289,94,2,653.3100000000001,16.751538461538463,163
15290,29,8,2553.06,29.012045454545454,260
15291,9,26,9178.26,64.18363636363637,362
15293,301,1,247.5,13.026315789473685,1
15294,46,1,233.35,15.556666666666667,1
15295,290,1,207.04,3.9815384615384612,1
15296,56,6,6650.17,19.559323529411763,266
15298,2,12,4659.47,18.637880000000003,364
15299,8,6,3484.5299999999997,580.755,324
15301,4,6,2533.09,18.489708029197082,81
15302,366,1,308.0,20.533333333333335,1
15303,201,2,650.16,17.109473684210524,118
15304,4,2,225.15,37.525,53
15305,191,1,93.6,18.72,1
15306,136,6,2310.38,22.21519230769231,158
15309,246,4,797.96,14.777037037037038,124
15310,114,1,1634.64,36.32533333333333,1
15311,1,121,55942.74,27.449823356231597,373
15312,19,8,2005.34,17.287413793103447,340
15314,49,2,492.48,18.941538461538464,14
15317,313,1,129.75,25.95,1
15321,73,9,3961.42,18.511308411214955,237
15322,112,1,711.18,17.345853658536583,1
15323,198,3,434.6,14.986206896551725,99
15324,337,1,140.22000000000003,17.527500000000003,1
15325,31,7,1439.72,8.180227272727272,265
15326,245,4,1388.81,13.8881,129
15328,43,1,107.24,13.405,1
15329,10,8,1909.13,19.68175257731959,350
15331,135,3,767.91,17.4525,109
15332,2,6,4892.68,31.770649350649354,147
15336,37,1,240.5,16.033333333333335,1
15337,47,1,373.02,17.762857142857143,1
15338,313,1,277.93,4.791896551724138,1
15339,57,5,1246.95,9.305597014925374,248
15340,197,1,105.5,15.071428571428571,1
15341,85,1,382.2,54.6,1
15346,61,2,343.7,17.185,5
15347,2,4,1162.0,32.27777777777778,71
15350,9,2,547.6,18.253333333333334,9
15351,5,4,1770.23,12.124863013698631,62
15352,184,1,111.15,3.269117647058824,1
15353,3,6,2336.0,7.511254019292605,370
15354,239,3,284.4,94.8,1
15356,4,4,664.66,3.0349771689497715,54
15358,1,22,8703.21,15.031450777202071,366
15359,298,8,181.35,11.334375,30
15361,162,3,270.15,90.05,17
15362,84,2,613.08,15.327000000000002,290
15363,8,2,678.11,19.37457142857143,120
15365,39,6,2242.81,21.565480769230767,269
15366,45,5,1786.57,19.006063829787234,241
15367,54,7,3203.7400000000002,17.41163043478261,311
15368,30,1,275.8,68.95,1
15369,128,11,6251.26,105.9535593220339,239
15370,46,1,1352.96,27.0592,1
15371,298,1,59.400000000000006,59.400000000000006,1
15372,86,7,4009.66,133.65533333333332,213
15373,7,6,1002.93,14.748970588235293,215
15374,260,1,139.32,19.90285714285714,1
15375,326,1,60.959999999999994,10.159999999999998,1
15377,18,4,1211.75,57.70238095238095,32
15378,98,2,246.5,20.541666666666668,39
15379,36,1,1174.55,17.02246376811594,1
15380,1,7,1788.8,105.2235294117647,373
15381,59,3,1293.72,80.8575,159
15382,10,6,7777.84,23.56921212121212,360
15384,17,2,1385.38,17.991948051948054,210
15385,28,2,625.2,69.46666666666667,284
15387,128,1,468.65,23.432499999999997,1
15389,36,4,2233.8,446.76000000000005,281
15390,32,2,1216.66,15.800779220779221,12
15391,220,1,289.87,24.155833333333334,1
15392,10,3,1376.09,22.934833333333334,56
15393,203,3,659.48,20.60875,156
15394,31,7,3103.26,21.853943661971833,328
15396,219,1,508.20000000000005,254.10000000000002,1
15400,56,3,586.1,39.07333333333334,140
15401,88,2,216.95,15.49642857142857,116
15402,23,4,1203.77,13.525505617977528,204
15403,127,2,170.88,21.36,238
15404,11,1,257.06,16.06625,1
15405,212,1,310.74,14.124545454545455,1
15406,89,2,465.16,6.741449275362319,1
15409,357,1,131.25,14.583333333333334,1
15410,204,2,1234.88,30.872000000000003,31
15413,327,5,6798.72,271.9488,47
15416,114,3,588.5,16.34722222222222,197
15418,61,2,449.42,6.609117647058824,161
15420,70,6,743.0,13.267857142857142,300
15421,21,6,2854.98,10.855437262357414,346
15422,15,5,1522.27,13.353245614035087,291
15423,217,2,223.39000000000001,18.615833333333335,39
15424,99,1,214.44,13.4025,1
15425,36,4,1941.1200000000001,13.574265734265735,263
15426,5,5,1134.85,4.934130434782609,216
15428,23,3,668.97,17.60447368421053,334
15430,103,2,954.75,26.520833333333332,60
15431,138,1,153.24,76.62,1
15432,177,1,149.57,24.92833333333333,1
15434,10,6,1525.5800000000002,19.311139240506332,310
15437,276,1,193.29000000000002,16.1075,1
15439,40,4,1269.05,22.264035087719297,248
15441,32,3,1254.21,22.003684210526316,334
15443,110,7,1900.64,7.512411067193677,168
15445,226,1,171.0,19.0,1
15446,12,3,399.75,3.5691964285714284,349
15447,163,4,337.71000000000004,16.8855,97
15448,310,1,294.17,14.008095238095239,1
15451,70,2,226.86,3.781,164
15452,26,3,1256.63,8.787622377622379,121
15454,254,1,126.89,8.459333333333333,1
15455,233,1,38.25,19.125,1
15456,39,7,1656.93,9.80431952662722,328
15458,38,1,208.8,34.800000000000004,1
15459,53,2,202.83,28.975714285714286,80
15461,96,2,429.7,214.85,170
15462,81,1,502.45,16.74833333333333,1
15465,5,15,5281.53,32.00927272727272,360
15466,25,3,1225.93,5.980146341463415,347
15468,28,1,962.97,17.19589285714286,1
15469,74,1,335.70000000000005,17.668421052631583,1
15470,211,1,63.419999999999995,15.854999999999999,1
15471,16,2,837.53,10.213780487804877,170
15473,80,1,274.8,91.60000000000001,1
15474,231,1,150.35,7.913157894736842,1
15476,16,4,2209.98,27.974430379746835,62
15477,285,1,368.4,184.2,1
15478,211,1,583.5600000000001,23.3424,1
15479,369,1,147.4,16.37777777777778,1
15480,101,4,5373.5,31.608823529411765,210
15481,37,1,1993.34,52.456315789473685,1
15482,22,7,3537.6,69.36470588235294,350
15483,21,6,592.56,3.203027027027027,298
15484,176,2,1061.69,20.03188679245283,194
15485,9,5,3186.01,43.054189189189195,364
15486,163,1,102.0,102.0,1
15487,315,1,231.32,16.52285714285714,1
15488,92,4,340.6,37.84444444444445,126
15489,36,5,1285.3300000000002,20.083281250000002,292
15490,66,1,210.85,8.434,1
15493,25,4,2168.27,6.712910216718266,265
15494,114,3,2422.02,9.845609756097561,250
15495,15,1,246.5,12.325,1
15496,267,1,146.14,6.642727272727272,1
15497,18,7,7395.19,69.7659433962264,338
15498,2,19,12633.18,27.643719912472648,356
15499,359,1,158.65,3.8695121951219513,1
15501,40,2,399.95,5.796376811594203,10
15502,4,5,3548.34,24.471310344827586,186
15503,362,1,116.26,2.279607843137255,1
15504,156,3,349.87,6.860196078431373,144
15506,17,3,1058.25,9.448660714285714,96
15509,16,1,152.41,5.861923076923077,1
15512,26,2,210.58,8.423200000000001,285
15513,1,18,12992.33,51.150905511811025,329
15514,15,7,2368.34,15.684370860927153,355
15515,23,1,171.81,24.544285714285714,1
15518,15,7,2268.44,9.531260504201681,340
15519,19,2,344.61,9.313783783783784,63
15521,36,8,4098.04,18.79834862385321,303
15523,24,15,16847.18,83.40188118811881,349
15524,242,1,151.4,18.925,1
15525,9,2,430.78000000000003,5.983055555555556,9
15527,30,15,3126.36,18.720718562874254,329
15529,2,2,1116.72,8.092173913043478,27
15530,148,1,311.37,8.896285714285714,1
15532,12,6,2174.12,5.940218579234973,173
15534,361,1,162.25,20.28125,1
15535,40,2,541.47,9.335689655172414,44
15536,45,1,259.09,16.193125,1
15538,173,6,3358.4,239.8857142857143,125
15540,11,1,247.38,15.46125,1
15542,148,3,855.71,3.7863274336283186,225
15543,95,1,114.4,4.085714285714286,1
15544,8,12,4615.72,15.488993288590605,307
15545,7,1,135.32999999999998,4.365483870967742,1
15546,242,2,1079.1000000000001,89.92500000000001,1
15547,12,12,5146.45,8.079199372056515,357
15548,231,1,158.09,6.8734782608695655,1
15549,57,5,652.7,13.887234042553192,276
15550,14,8,1635.42,9.398965517241379,357
15551,30,6,1243.75,10.910087719298245,155
15552,259,1,162.4,12.492307692307692,1
15555,1,22,7267.83,9.402108667529108,368
15558,275,1,202.68,8.812173913043479,1
15559,204,1,1109.4,17.893548387096775,1
15560,33,2,153.52,15.352,1
15561,19,4,1133.8,17.443076923076923,279
15562,60,2,536.88,16.7775,301
15563,150,3,1459.02,10.132083333333334,166
15564,99,2,70.74000000000001,17.685000000000002,212
15566,28,2,227.87,18.989166666666666,331
15569,26,5,2207.74,20.254495412844033,258
15570,5,14,5105.32,11.220483516483515,251
15571,22,10,3241.92,5.970386740331492,347
15572,16,3,1431.78,10.929618320610686,223
15573,254,3,597.23,5.238859649122807,110
15574,8,3,774.84,4.234098360655738,92
15575,255,1,30.1,10.033333333333333,1
15577,359,2,137.15,6.8575,2
15579,19,3,923.03,8.168407079646018,49
15580,12,8,1375.39,6.112844444444445,293
15581,2,26,4076.9700000000003,7.293327370304115,371
15583,12,1,95.96,2.4605128205128204,1
15584,35,2,547.34,5.585102040816327,270
15586,228,3,1139.1000000000001,29.976315789473688,108
15587,28,3,608.4,121.67999999999999,99
15588,313,1,579.6,144.9,1
15590,18,5,1496.6,17.20229885057471,224
15591,218,3,217.9,31.12857142857143,91
15595,123,1,357.59999999999997,89.39999999999999,1
15596,1,5,1723.45,17.40858585858586,134
15597,211,1,238.8,15.92,1
15598,63,1,307.34,13.969999999999999,1
15599,81,1,488.32,15.752258064516129,1
15600,64,4,1199.31,16.89169014084507,165
15601,8,17,8183.56,17.713333333333335,365
15602,4,8,1932.64,23.56878048780488,369
15603,284,1,40.0,20.0,1
15605,9,5,738.57,16.785681818181818,320
15606,26,8,2310.83,33.98279411764706,257
15607,179,8,1604.21,16.710520833333334,156
15608,51,1,692.3,15.384444444444444,1
15611,19,13,1405.83,27.565294117647056,299
15613,246,1,433.71999999999997,16.063703703703702,1
15614,73,4,3147.36,38.8562962962963,188
15615,26,24,10974.23,22.958640167364017,346
15616,74,1,317.11,24.393076923076926,1
15617,32,3,828.5500000000001,19.727380952380955,111
15620,45,1,389.18,13.42,1
15622,63,8,4143.05,17.191078838174274,218
15623,29,7,2136.02,24.000224719101123,335
15625,12,5,1702.1399999999999,15.907850467289718,165
15626,57,1,391.72,12.636129032258065,1
15627,93,2,566.9,23.620833333333334,65
15628,2,9,2782.02,17.06760736196319,359
15629,86,4,2240.9,29.102597402597404,82
15630,280,1,295.05,14.752500000000001,1
15631,278,1,596.67,15.299230769230768,1
15633,145,13,4335.96,24.636136363636364,221
15634,19,1,311.1,16.373684210526317,1
15635,31,1,100.35,50.175,1
15636,73,2,719.82,22.494375,132
15637,49,4,574.23,22.08576923076923,310
15638,14,6,2265.2,90.60799999999999,231
15639,87,2,639.76,14.54,153
15640,8,15,11411.92,40.90293906810036,352
15641,32,8,3458.35,18.012239583333333,336
15642,365,1,105.78,17.63,1
15645,50,2,443.16,27.6975,11
15646,8,3,526.97,10.5394,38
15647,51,1,169.0,15.363636363636363,1
15649,3,3,1354.35,135.435,19
15650,157,2,553.88,15.385555555555555,106
15651,56,2,612.76,21.884285714285713,176
15652,23,4,1068.2,13.187654320987654,97
15658,8,4,1399.3700000000001,20.578970588235297,363
15659,22,2,226.04,22.604,266
15660,1,7,1212.13,17.07225352112676,306
15661,15,6,906.15,23.234615384615385,199
15662,297,2,283.73,23.644166666666667,77
15664,85,3,867.6,16.369811320754717,200
15665,47,3,1764.86,10.320818713450292,223
15666,108,2,632.94,9.446865671641792,23
15670,192,1,152.15,21.735714285714288,1
15672,361,1,45.300000000000004,15.100000000000001,1
15673,87,5,3478.09,26.754538461538463,203
15674,53,8,4501.63,18.9942194092827,313
15675,40,1,218.35,15.596428571428572,1
15677,57,2,648.4,16.625641025641023,42
15678,31,2,1473.24,18.4155,127
15680,2,8,3173.9,16.88244680851064,371
15681,15,9,1563.54,44.67257142857143,185
15682,235,2,318.24,12.7296,88
15683,109,1,330.79,20.674375,1
15684,183,3,173.95,15.813636363636363,188
15685,86,1,55.980000000000004,3.2929411764705883,1
15686,56,1,90.0,90.0,1
15688,54,1,190.57,7.058148148148148,1
15689,253,1,266.93,17.795333333333335,1
15691,30,3,434.5,36.208333333333336,338
15693,295,1,37.5,37.5,1
15694,1,12,4331.41,56.25207792207792,366
15695,233,2,721.0600000000001,19.48810810810811,83
15696,59,5,1170.1100000000001,22.07754716981132,260
15697,325,1,246.75,17.625,1
15698,260,1,46.2,23.1,1
15702,112,2,140.39,4.679666666666666,205
15704,138,2,1441.04,16.56367816091954,81
15708,5,3,969.19,9.595940594059407,55
15709,225,1,194.6,9.266666666666666,1
15710,53,1,898.87,8.171545454545454,1
15711,192,2,420.25,16.81,128
15712,15,7,2400.05,21.239380530973452,359
15713,2,3,654.09,15.57357142857143,357
15714,89,3,453.93,32.42357142857143,102
15715,191,5,658.02,17.316315789473684,63
15716,5,8,1913.55,9.289077669902913,362
15717,57,4,456.70000000000005,26.864705882352943,171
15718,176,1,293.79,16.32166666666667,1
15719,17,18,5165.9,6.157210965435041,357
15720,186,1,140.49,5.6196,1
15722,81,6,3022.79,27.232342342342342,195
15723,47,3,740.0,8.705882352941176,162
15724,36,1,92.6,15.433333333333332,1
15726,26,1,321.91,13.99608695652174,1
15727,23,8,4212.65,10.970442708333332,297
15728,15,2,544.6,45.38333333333333,64
15729,36,2,107.55000000000001,17.925,3
15730,17,2,605.7,14.773170731707317,49
15731,189,1,125.3,15.6625,1
15732,8,9,1387.95,15.421666666666667,301
15734,72,2,923.85,54.34411764705882,110
15735,57,1,327.68,17.246315789473684,1
15736,71,2,1767.1200000000001,17.671200000000002,1
15738,8,26,8560.55,26.503250773993805,356
15741,94,2,208.62,17.385,160
15742,255,1,156.87,3.82609756097561,1
15747,11,6,1553.17,12.326746031746032,314
15748,85,2,465.45,29.090625,1
15750,2,12,4330.461,12.164216292134832,371
15751,96,11,1380.44,10.618769230769232,272
15752,8,3,1557.96,7.989538461538462,84
15754,129,6,2579.04,25.039223300970875,161
15755,15,11,3628.87,15.777695652173913,356
15757,22,4,2225.94,15.040135135135136,160
15759,147,4,577.89,57.789,226
15760,266,2,13916.34,6958.17,1
15761,78,1,143.05,28.610000000000003,1
15764,70,2,1223.1100000000001,17.726231884057974,44
15765,302,1,370.63,14.8252,1
15766,92,2,516.0,34.4,225
15768,112,31,14687.06,12.436121930567316,260
15769,7,21,32451.6,345.22978723404253,357
15770,248,1,321.45,17.858333333333334,1
15771,240,3,1006.54,35.94785714285714,89
15772,54,1,280.88,17.555,1
15773,45,1,138.84,3.7524324324324327,1
15774,54,5,1017.5400000000001,11.971058823529413,238
15775,267,1,45.599999999999994,22.799999999999997,1
15777,32,3,715.5,39.75,172
15778,67,1,307.95000000000005,18.114705882352943,1
15779,99,2,124.08000000000001,15.510000000000002,69
15782,66,1,1399.36,77.74222222222221,1
15784,103,2,848.33,19.72860465116279,204
15785,15,11,3640.96,25.64056338028169,345
15786,53,2,3582.62,18.003115577889446,118
15788,144,1,221.83,15.845,1
15789,67,5,1610.71,14.254070796460176,192
15791,165,3,1995.65,21.691847826086956,112
15792,35,2,933.84,16.383157894736843,218
15793,14,5,1433.96,79.66444444444444,359
15794,372,2,777.0,51.8,1
15795,66,7,1369.8600000000001,15.39168539325843,260
15796,10,9,2463.02,15.298260869565217,243
15797,217,2,613.6800000000001,153.42000000000002,100
15798,128,3,1535.37,18.49843373493976,188
15799,54,1,537.2,9.592857142857143,1
15800,89,5,530.18,4.6102608695652165,165
15803,81,3,1513.84,35.20558139534884,230
15805,21,13,4660.75,20.264130434782608,343
15807,44,2,913.62,22.8405,257
15808,5,18,14482.03,22.914604430379747,368
15809,95,2,758.6700000000001,32.985652173913046,75
15810,22,4,1607.06,20.87090909090909,286
15811,1,2,1557.38,9.983205128205128,22
15812,71,7,3400.33,40.48011904761905,288
15814,29,2,689.11,26.50423076923077,210
15816,178,2,144.15,13.104545454545455,1
15817,56,3,2766.4,18.2,122
15818,224,1,340.5,30.954545454545453,1
15819,67,6,2029.3400000000001,14.812700729927009,200
15822,129,4,954.59,29.8309375,240
15823,8,3,3882.17,25.04625806451613,358
15824,89,2,890.94,34.26692307692308,78
15826,204,1,943.97,18.509215686274512,1
15827,8,16,1957.98,16.87913793103448,328
15828,11,1,1108.82,14.984054054054052,1
15833,373,1,80.4,16.080000000000002,1
15834,12,3,1539.24,14.659428571428572,47
15837,121,1,385.03000000000003,13.75107142857143,1
15838,3,16,40519.92,964.76,357
15841,22,5,1518.35,33.74111111111111,343
15842,29,2,548.8000000000001,21.952,134
15845,172,3,714.51,19.8475,145
15846,21,1,107.01,3.6900000000000004,1
15847,64,3,433.3,16.665384615384617,213
15848,257,1,137.99,4.058529411764706,1
15850,12,4,771.87,3.5406880733944956,349
15851,162,1,109.73,13.71625,1
15852,162,1,96.55,8.777272727272727,1
15854,12,9,2609.16,22.11152542372881,352
15855,112,1,340.48,22.698666666666668,1
15856,1,26,17703.63,35.12625,370
15857,66,1,273.48,27.348000000000003,1
15858,3,9,2508.77,8.621202749140894,362
15859,68,1,438.46,19.93,1
15860,4,10,1498.8,6.843835616438356,364
15861,92,4,1222.28,4.928548387096774,224
15862,9,10,2033.64,4.90033734939759,348
15863,253,3,286.26,4.851864406779661,105
15864,17,1,244.44,81.48,1
15865,49,2,1346.29,15.65453488372093,290
15867,5,17,5224.81,8.870645161290323,355
15868,219,1,94.53,23.6325,1
15869,262,1,171.47,9.024736842105263,1
15870,32,3,506.02000000000004,7.333623188405798,49
15871,73,1,33.099999999999994,6.619999999999999,1
15872,14,2,413.0,5.1625,171
15873,135,4,313.91999999999996,52.31999999999999,1
15874,23,14,6878.88,30.985945945945947,313
15875,282,1,108.52,4.718260869565217,1
15876,45,2,1449.14,131.74,39
15878,197,2,330.77,6.485686274509804,171
15879,40,4,1137.8,6.356424581005586,317
15880,5,1,329.03,3.427395833333333,1
15882,4,6,979.62,18.838846153846156,360
15884,68,2,244.60000000000002,17.47142857142857,303
15885,19,12,1572.47,16.21103092783505,303
15886,52,3,871.78,17.4356,181
15887,42,3,1027.15,27.760810810810813,148
15888,36,2,260.85,9.661111111111111,125
15889,5,7,1279.6,4.653090909090909,360
15890,30,5,535.65,53.565,210
15892,305,1,128.2,3.3736842105263154,1
15893,117,1,305.28000000000003,305.28000000000003,1
15894,5,1,151.44,4.4541176470588235,1
15898,3,22,4129.26,6.916683417085427,360
15899,4,1,56.25,14.0625,1
15900,49,3,549.29,6.953037974683544,148
15901,87,4,335.99,6.339433962264151,92
15902,16,1,145.01,8.056111111111111,1
15903,14,5,3813.08,90.78761904761905,316
15905,179,1,114.69,5.213181818181818,1
15906,10,3,962.5,18.872549019607842,76
15908,126,2,758.62,18.9655,21
15910,36,7,1432.29,4.046016949152542,287
15911,259,8,1700.24,6.590077519379845,106
15912,72,7,810.08,10.658947368421053,293
15913,170,1,6.300000000000001,6.300000000000001,1
15914,14,2,205.99,15.845384615384615,1
15915,37,1,364.45,3.225221238938053,1
15916,2,7,1874.83,11.15970238095238,362
15917,242,4,407.07,3.131307692307692,131
15918,267,1,248.65,11.84047619047619,1
15919,4,1,214.07999999999998,5.489230769230769,1
15920,60,5,401.64,8.545531914893617,301
15921,32,3,452.23,8.222363636363637,243
15922,9,1,369.5,33.59090909090909,1
15923,8,1,127.08,6.051428571428572,1
15924,367,1,102.82,6.854666666666666,1
15926,178,1,134.44,19.205714285714286,1
15927,283,1,106.54,7.102666666666667,1
15928,292,1,293.53,26.684545454545454,1
15929,280,1,594.0,594.0,1
15931,64,1,239.9,17.135714285714286,1
15934,53,2,2190.66,75.53999999999999,11
15936,15,2,282.79,14.883684210526317,88
15938,92,4,330.23,15.725238095238096,100
15939,10,1,2945.38,34.651529411764706,1
15941,273,1,405.0,67.5,1
15943,285,2,271.28999999999996,22.607499999999998,28
15944,29,3,1839.14,57.473125,332
15945,1,4,646.27,23.081071428571427,372
15946,138,3,2304.18,88.62230769230769,131
15948,60,1,553.85,15.824285714285715,1
15950,11,6,5376.2,18.162837837837838,307
15951,17,1,304.95,16.941666666666666,1
15953,5,11,1990.8,23.421176470588236,367
15954,225,1,190.75,9.5375,1
15955,8,9,4242.1,23.698882681564246,281
15956,187,2,617.6,34.31111111111111,175
15957,56,2,492.36,4.734230769230769,1
15958,39,3,357.77,6.168448275862069,147
15959,318,3,542.89,7.646338028169014,1
15960,10,4,410.95,15.805769230769231,61
15961,15,1,451.28999999999996,10.745,1
15962,85,1,289.48,5.263272727272728,1
15964,299,1,269.21000000000004,13.460500000000001,1
15965,3,10,2119.26,8.942025316455696,369
15966,86,1,426.53,15.797407407407407,1
15967,15,10,2568.32,6.420800000000001,359
15968,24,1,404.55,5.056875,1
15969,61,2,460.95,30.73,96
15970,234,1,703.22,54.09384615384616,1
15971,21,6,1702.98,243.28285714285715,346
15972,92,5,1769.33,12.728992805755395,143
15973,2,3,680.62,61.874545454545455,62
15976,46,4,1266.77,4.4920921985815605,140
15978,68,2,2180.64,27.258,211
15979,238,1,329.21999999999997,14.964545454545453,1
15980,126,4,4144.82,57.56694444444444,65
15981,37,13,5954.29,31.174293193717276,218
15982,241,1,324.51,7.211333333333333,1
15983,1,6,2458.9,12.233333333333334,367
15984,4,21,5735.09,12.830178970917226,369
15985,72,5,1572.8600000000001,23.475522388059705,124
15986,17,1,186.3,16.936363636363637,1
15987,4,2,216.70000000000002,4.3340000000000005,10
15988,187,2,582.11,6.1926595744680855,105
15989,11,2,368.31,4.2826744186046515,361
15990,130,5,1205.64,9.64512,155
15991,170,1,150.55,25.09166666666667,1
15992,32,2,854.61,16.757058823529412,57
15994,47,2,761.41,10.018552631578947,224
15995,50,1,694.54,6.314,1
15996,2,2,617.07,7.911153846153847,31
15998,29,11,5193.92,5.639435396308361,345
15999,371,1,20.4,20.4,1
16001,17,1,583.39,20.11689655172414,1
16002,261,1,169.21,4.028809523809524,1
16003,17,5,2878.46,28.7846,354
16004,110,5,2146.39,23.848777777777777,208
16005,11,6,1786.78,6.313710247349824,74
16006,23,1,231.42,3.3059999999999996,1
16007,19,3,1359.25,4.92481884057971,159
16008,18,12,4860.35,22.0925,248
16010,12,8,1302.46,6.202190476190476,35
